id,word,language,definition,part_of_speech,example,tag,usage_count,created_at,updated_at
427,"i",en,"我（第一人称单数代词）","pronoun","I am going to the store.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1163,"iconoclast",en,"反对传统观念者","noun","He was an iconoclast in the art world.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
867,"identify",en,"识别","verb","Can you identify the problem?","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1164,"idiosyncrasy",en,"特质，癖好","noun","Her idiosyncrasies made her unique.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
312,"idle",en,"闲置的；懒惰的；无工作的","adjective","The factory machines stood idle during the holiday.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
868,"illustrate",en,"说明","verb","The graph illustrates the trend.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
269,"immigrant",en,"移民","noun","Her grandparents were immigrants from Italy.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
869,"impact",en,"影响","noun","The decision had a big impact.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1044,"impartial",en,"公正的","adjective","The judge must be impartial.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1165,"impetuous",en,"冲动的，鲁莽的","adjective","His impetuous decision led to trouble.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
870,"implement",en,"实施","verb","We will implement the plan.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
871,"imply",en,"暗示","verb","His words imply agreement.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
306,"in",en,"在…里面；在…期间；以…方式","preposition/adverb/adjective","She lives in a small apartment in the city.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1022,"incentive",en,"激励","noun","Financial incentives motivate employees.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1190,"incisive",en,"尖锐的，深刻的","adjective","She asked incisive questions.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
240,"incline",en,"倾斜；倾向于","verb","The road inclines steeply at this point.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1166,"incongruous",en,"不协调的，不一致的","adjective","The modern furniture looked incongruous in the old house.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1066,"incur",en,"招致","verb","You may incur additional costs.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1167,"indefatigable",en,"不知疲倦的","adjective","She is an indefatigable worker.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
872,"indicate",en,"表明","verb","Data indicate a positive trend.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
873,"individual",en,"个人","noun","Each individual is unique.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1191,"indolent",en,"懒惰的","adjective","He is indolent and avoids work.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1192,"ineffable",en,"难以形容的","adjective","The beauty was ineffable.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1168,"inexorable",en,"无情的，不可阻挡的","adjective","Time is inexorable.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
254,"infant",en,"婴儿，幼儿","noun","The infant was sleeping peacefully in the crib.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
874,"infer",en,"推断","verb","From context, we can infer.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
875,"influence",en,"影响","verb","Media can influence opinions.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1169,"ingenuous",en,"天真的，坦率的","adjective","Her ingenuous smile charmed everyone.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1170,"inimical",en,"有害的，敌意的","adjective","The environment is inimical to life.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
876,"initial",en,"最初的","adjective","The initial step is important.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
418,"injure",en,"伤害，使受伤","verb","The accident injured three people.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1194,"innocuous",en,"无害的，无伤大雅的","adjective","It was an innocuous comment.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1195,"insidious",en,"阴险的，潜伏的","adjective","The disease was insidious.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1171,"insipid",en,"乏味的，无趣的","adjective","The food was insipid.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
877,"integrate",en,"整合","verb","Integrate new information.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
878,"interpret",en,"解释","verb","How do you interpret this?","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1172,"intransigent",en,"不妥协的","adjective","He was intransigent in negotiations.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1173,"inundate",en,"淹没，泛滥","verb","The flood inundated the town.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
879,"investigate",en,"调查","verb","Police investigate the crime.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
880,"involve",en,"涉及","verb","The job involves travel.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1174,"irascible",en,"易怒的","adjective","He has an irascible temper.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
383,"irrational",en,"不理性的，不合理的","adjective","His fear of flying was completely irrational.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
881,"isolate",en,"隔离","verb","Isolate the infected patients.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
882,"issue",en,"问题","noun","Address the issue promptly.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1023,"jeopardize",en,"危害","verb","Smoking can jeopardize your health.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1067,"jovial",en,"快乐的","adjective","He has a jovial personality.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
883,"justify",en,"证明合理","verb","Can you justify your decision?","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1045,"juxtaposition",en,"并列","noun","The juxtaposition of colors creates contrast.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1024,"kinetic",en,"运动的","adjective","Kinetic energy is the energy of motion.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1011,"knowledge",en,"知识","noun","She has extensive knowledge of history.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
884,"label",en,"标签","noun","Read the label carefully.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1175,"laconic",en,"简洁的","adjective","His laconic reply ended the discussion.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1068,"lament",en,"哀悼","verb","She lamented the loss of her friend.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1176,"laudable",en,"值得赞扬的","adjective","Her efforts are laudable.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
284,"lease",en,"租约，租赁","noun","We signed a one-year lease for the apartment.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1012,"legislation",en,"立法","noun","The government passed new environmental legislation.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
398,"lend",en,"借出，贷款","verb","Could you lend me some money until tomorrow?","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
885,"link",en,"链接","noun","There is a link between them.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
886,"locate",en,"定位","verb","Can you locate the file?","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1177,"loquacious",en,"健谈的","adjective","He is loquacious at parties.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1046,"lucid",en,"清晰的","adjective","He gave a lucid presentation.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1025,"lucrative",en,"有利可图的","adjective","He has a lucrative business.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1069,"magnanimous",en,"宽宏大量的","adjective","He was magnanimous in victory.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
887,"maintain",en,"维持","verb","Maintain a healthy lifestyle.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1196,"malleable",en,"可塑的，易受影响的","adjective","Gold is a malleable metal.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
307,"man",en,"男人；人类；人员","noun/verb","The man walked his dog in the park every morning.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
372,"mass",en,"质量；大量；群众","noun","The mass of the object is 5 kilograms.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
241,"massage",en,"按摩","noun","She gave me a relaxing shoulder massage.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
268,"massive",en,"巨大的，大量的","adjective","They built a massive stadium for the Olympic Games.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
313,"math",en,"数学","noun","She excels in math and science.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
888,"maximize",en,"最大化","verb","Maximize your potential.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1178,"mendacious",en,"虚假的，说谎的","adjective","His mendacious statements were exposed.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1197,"mercurial",en,"善变的，活泼的","adjective","Her mercurial temperament made her unpredictable.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
889,"method",en,"方法","noun","Use a scientific method.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1013,"methodology",en,"方法论","noun","The research methodology was clearly explained.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1047,"meticulous",en,"一丝不苟的","adjective","She is meticulous in her work.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
354,"migrate",en,"迁移，迁徙","verb","Many birds migrate to warmer regions in winter.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
890,"minimize",en,"最小化","verb","Minimize the risks involved.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1198,"misanthrope",en,"厌恶人类的人","noun","He was a misanthrope who avoided people.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1026,"mitigate",en,"减轻","verb","We must mitigate the effects of climate change.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
375,"mix",en,"混合；混合物","verb","Mix the flour and eggs together.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
238,"mixture",en,"混合物","noun","The cake batter is a smooth mixture.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
242,"mobile",en,"移动的；可动的","adjective","Mobile phones have changed our lives.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
373,"modern",en,"现代的；时髦的","adjective","They live in a modern house.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
891,"modify",en,"修改","verb","You can modify the settings.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
892,"monitor",en,"监控","verb","Monitor the progress closely.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
377,"motion",en,"运动；动作；提议","noun","The motion of the waves was calming.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
243,"motionless",en,"不动的，静止的","adjective","The cat remained motionless while hunting.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
358,"motivate",en,"激励，激发","verb","A good teacher can motivate students to learn.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
287,"motive",en,"动机，目的","noun","The police are investigating the motive for the crime.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
232,"mount",en,"攀登；安装；骑上","verb","They plan to mount the mountain tomorrow.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
416,"mountain",en,"山，山脉","noun","We climbed the mountain to see the sunrise.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
341,"move",en,"移动，搬动","verb","Please move your car from the driveway.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
277,"multiply",en,"乘，增加","verb","If you multiply 5 by 3, you get 15.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
285,"namely",en,"即，也就是","adverb","Three students were selected, namely John, Mary, and Tom.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1199,"nefarious",en,"邪恶的，不道德的","adjective","They were involved in nefarious activities.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
893,"negate",en,"否定","verb","Evidence may negate the claim.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1048,"negligible",en,"可忽略的","adjective","The difference is negligible.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1014,"nevertheless",en,"然而","adverb","It was raining; nevertheless, we went for a walk.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
894,"notion",en,"概念","noun","It's a common notion.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
252,"nowadays",en,"现今，现在","adverb","Nowadays, most people use smartphones for communication.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1070,"nuance",en,"细微差别","noun","There is a nuance in meaning between these words.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
279,"number",en,"数字，号码","noun","What is your phone number?","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
336,"numerous",en,"许多的，大量的","adjective","There are numerous reasons why I support this plan.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1071,"obfuscate",en,"使模糊","verb","He tried to obfuscate the issue.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
895,"objective",en,"目标","noun","Set clear objectives.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1200,"obsequious",en,"谄媚的，奉承的","adjective","The obsequious waiter flattered the customers.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1027,"obsolete",en,"过时的","adjective","This technology is now obsolete.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1015,"obstacle",en,"障碍","noun","Lack of funding is a major obstacle.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
896,"obtain",en,"获得","verb","You must obtain permission.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
897,"occur",en,"发生","verb","Accidents can occur anytime.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
407,"of",en,"属于，关于","preposition","The color of the sky is blue.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
323,"offspring",en,"子女；后代","noun","The lioness protects her offspring from danger.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1049,"ominous",en,"不祥的","adjective","The sky looked ominous before the storm.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1201,"opaque",en,"不透明的，难理解的","adjective","The explanation was opaque.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
898,"option",en,"选项","noun","Consider all options.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1202,"ostentatious",en,"炫耀的，卖弄的","adjective","His ostentatious display of wealth annoyed others.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
286,"our",en,"我们的","pronoun","This is our new house.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
899,"outcome",en,"结果","noun","The outcome was positive.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
397,"outdated",en,"过时的，陈旧的","adjective","This computer system is outdated and needs to be replaced.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1028,"paradigm",en,"范式","noun","This discovery changed the scientific paradigm.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1016,"parameter",en,"参数","noun","We need to define the parameters of the study.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
900,"participate",en,"参与","verb","Everyone can participate.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
261,"people",en,"人们，人民","noun","Many people enjoy spending time outdoors.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
901,"perceive",en,"感知","verb","How do you perceive this?","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
352,"percentage",en,"百分比，百分率","noun","What percentage of students passed the exam?","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1203,"perfidious",en,"背信弃义的","adjective","His perfidious actions betrayed his friends.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1204,"perfunctory",en,"敷衍的，马虎的","adjective","He gave a perfunctory nod.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
496,"perseverance",en,"坚持不懈，毅力","noun","Success requires hard work and perseverance.","六级",0,2025-11-06 05:12:58,2025-11-06 05:12:58
364,"person",en,"人；个人","noun","She is a very kind person.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
303,"personnel",en,"人员；员工；人事部门","noun","All personnel must attend the safety training session.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1205,"perspicacious",en,"有洞察力的","adjective","She made a perspicacious observation.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1050,"pervasive",en,"普遍的","adjective","Technology is pervasive in modern life.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1206,"phlegmatic",en,"冷静的，淡漠的","adjective","He remained phlegmatic under pressure.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
235,"phone",en,"电话；打电话","noun","I'll call you on the phone later.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1207,"placate",en,"安抚，平息","verb","He tried to placate the angry customer.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
382,"popularity",en,"流行，普及，受欢迎","noun","The singer's popularity grew rapidly after the release of her new album.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
264,"population",en,"人口，种群","noun","The population of the city has grown rapidly in recent years.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
430,"portion",en,"部分；一份","noun","He ate only a small portion of the meal.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
902,"potential",en,"潜力","noun","She has great potential.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
339,"powder",en,"粉末","noun","She put some powder on her face.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
327,"practical",en,"实际的；实用的","adjective","She gave me some practical advice for the trip.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
330,"practice",en,"练习；实践","noun","Daily practice is essential to master a musical instrument.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
325,"precede",en,"在…之前；先于","verb","The appetizer will precede the main course.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
246,"preceding",en,"在前的，前述的","adjective","Refer to the preceding chapter for details.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1208,"precipitate",en,"促使，加速","verb","The event precipitated a crisis.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
903,"predict",en,"预测","verb","It's hard to predict weather.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
333,"prevail",en,"盛行，占优势","verb","Justice will prevail in the end.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1072,"prevalent",en,"流行的","adjective","Obesity is prevalent in many countries.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
904,"primary",en,"主要的","adjective","The primary goal is safety.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
905,"principle",en,"原则","noun","Follow ethical principles.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
257,"pro",en,"职业选手；赞成者；专业的","noun","He turned pro after winning the amateur championship.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
245,"procedure",en,"程序，步骤","noun","Follow the safety procedure carefully.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
239,"proceed",en,"继续进行；前进","verb","Please proceed to the next checkpoint.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
320,"proceeds",en,"收入；收益","noun","All proceeds from the concert will go to charity.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
260,"process",en,"过程，进程；处理","noun","Learning a new language is a gradual process.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
390,"procession",en,"队伍，行列，游行","noun","A wedding procession moved slowly down the street.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1209,"profligate",en,"挥霍的，放荡的","adjective","His profligate spending led to debt.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
366,"profound",en,"深刻的；深远的；深厚的","adjective","His words had a profound impact on me.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
272,"progress",en,"进步，进展","noun","We have made significant progress on the project.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1210,"prolific",en,"多产的，丰富的","adjective","She was a prolific writer.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
304,"promote",en,"促进；提升；推销","verb","The company will promote him to manager next month.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
270,"proportion",en,"比例，部分","noun","A large proportion of the budget was allocated to education.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
906,"propose",en,"提议","verb","I propose a new plan.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
907,"pursue",en,"追求","verb","Pursue your dreams.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1017,"qualitative",en,"定性的","adjective","The research uses qualitative methods.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1051,"quandary",en,"困惑","noun","I am in a quandary about what to do.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1029,"quantitative",en,"定量的","adjective","The study uses quantitative data.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1073,"quell",en,"平息","verb","The police quelled the riot.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1211,"quixotic",en,"不切实际的，空想的","adjective","His quixotic quest seemed hopeless.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
908,"range",en,"范围","noun","The price range is wide.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
308,"rate",en,"比率；速度；价格；评估","noun/verb","The unemployment rate has decreased this year.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
402,"ratio",en,"比率，比例","noun","The student-teacher ratio in this school is 20:1.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
424,"rational",en,"理性的；合理的","adjective","His decision was based on rational thinking.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
310,"react",en,"反应；回应；起化学反应","verb","How did she react to the surprising news?","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1212,"recalcitrant",en,"反抗的，顽强的","adjective","The recalcitrant child refused to obey.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
296,"recede",en,"后退；减弱；变得模糊","verb","The floodwaters began to recede after the storm.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
295,"recently",en,"最近；近来","adverb","I recently started learning a new language.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
292,"recession",en,"经济衰退；后退；凹处","noun","The country is experiencing an economic recession.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1052,"redundant",en,"冗余的","adjective","His job became redundant after the merger.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
348,"refresh",en,"使恢复精力，刷新","verb","I need to refresh my memory about the details.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
414,"release",en,"释放，发布","verb","The company will release its new product next month.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1074,"relegate",en,"降级","verb","The team was relegated to a lower division.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1018,"reliable",en,"可靠的","adjective","This car is very reliable.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
909,"rely",en,"依赖","verb","You can rely on me.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
283,"remote",en,"遥远的，偏远的","adjective","They live in a remote village in the mountains.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
337,"remove",en,"移除，去掉","verb","Please remove your shoes before entering.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
378,"rent",en,"租金；出租","noun","We pay the rent on the first of each month.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
369,"rental",en,"租赁；租金；出租的","noun","The rental for this apartment is $1000 per month.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
910,"require",en,"要求","verb","The job requires skill.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
329,"rescue",en,"营救；救援","verb","The firefighters worked to rescue people from the burning building.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
911,"research",en,"研究","noun","Conduct more research.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1030,"resilient",en,"有弹性的","adjective","Children are often resilient to change.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
912,"resolve",en,"解决","verb","Resolve the conflict.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
301,"resort",en,"度假胜地；诉诸；采取","noun/verb","They went to a beach resort for their vacation.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
913,"resource",en,"资源","noun","Use resources wisely.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
914,"respond",en,"回应","verb","Please respond quickly.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
915,"restrict",en,"限制","verb","Restrict access to data.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
916,"retain",en,"保留","verb","Retain important documents.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
917,"reveal",en,"揭示","verb","The test will reveal results.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
385,"revolve",en,"旋转，围绕","verb","The Earth revolves around the Sun.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
368,"ridge",en,"山脊；屋脊；隆起部分","noun","We hiked along the mountain ridge.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
408,"risk",en,"风险，危险","noun","Investing in stocks involves some financial risk.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
244,"risky",en,"危险的，有风险的","adjective","Investing in startups can be risky.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
918,"role",en,"角色","noun","Play a key role.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1213,"sagacious",en,"睿智的，有远见的","adjective","The sagacious leader made wise decisions.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
1214,"salubrious",en,"有益健康的","adjective","The mountain air was salubrious.","GRE",0,2025-11-06 05:15:54,2025-11-06 05:15:54
437,"sb",en,"某人（somebody的缩写）","noun","Please ask sb to help you with this task.","",1,2025-11-05 15:19:07,2025-11-05 15:19:07
919,"scheme",en,"计划","noun","A new scheme was proposed.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
361,"screw",en,"螺丝，螺钉","noun","I need a screw to fix this chair.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
1053,"scrutinize",en,"仔细检查","verb","The committee will scrutinize the proposal.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
920,"section",en,"部分","noun","Read the first section.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
423,"secure",en,"安全的；牢固的；获得","adjective","Make sure the door is secure before leaving.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
921,"select",en,"选择","verb","Select the best option.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
922,"sequence",en,"序列","noun","Follow the sequence.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
923,"significant",en,"重要的","adjective","A significant change occurred.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
924,"similar",en,"相似的","adjective","They have similar interests.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
925,"simulate",en,"模拟","verb","Simulate real conditions.","托福",0,2025-11-06 05:15:54,2025-11-06 05:15:54
311,"skeleton",en,"骨骼；骨架；框架","noun","The museum displayed the skeleton of a dinosaur.","",3,2025-11-04 03:53:43,2025-11-05 15:19:07
1075,"skeptical",en,"怀疑的","adjective","I am skeptical about his claims.","雅思",0,2025-11-06 05:15:54,2025-11-06 05:15:54
359,"soar",en,"高飞，翱翔；急剧上升","verb","Eagles soar high in the sky.","",2,2025-11-05 15:19:07,2025-11-05 15:19:07
